AntennaId,Cell Coordinates
48,POLYGON ((5977.5 2575.0, 5974.5 2672.0, 5965.5 2769.0, 5950.0 2865.0, 5929.0 2960.0, 5901.5 3053.0, 5869.0 3144.5, 5830.0 3234.0, 5786.0 3320.5, 5736.5 3404.0, 5682.0 3484.5, 5622.5 3561.5, 5558.0 3634.5, 5489.5 3703.0, 5416.5 3767.5, 5339.5 3827.0, 5259.0 3881.5, 5175.5 3931.0, 5089.0 3975.0, 4999.5 4014.0, 4908.0 4046.5, 4815.0 4074.0, 4720.0 4095.0, 4624.0 4110.5, 4527.0 4119.5, 4430.0 4122.5, 4333.0 4119.5, 4236.0 4110.5, 4140.0 4095.0, 4045.0 4074.0, 3952.0 4046.5, 3860.5 4014.0, 3771.0 3975.0, 3684.5 3931.0, 3601.0 3881.5, 3520.5 3827.0, 3443.5 3767.5, 3370.5 3703.0, 3302.0 3634.5, 3237.5 3561.5, 3178.0 3484.5, 3123.5 3404.0, 3074.0 3320.5, 3030.0 3234.0, 2991.0 3144.5, 2958.5 3053.0, 2931.0 2960.0, 2910.0 2865.0, 2894.5 2769.0, 2885.5 2672.0, 2882.5 2575.0, 2885.5 2478.0, 2894.5 2381.0, 2910.0 2285.0, 2931.0 2190.0, 2958.5 2097.0, 2991.0 2005.5, 3030.0 1916.0, 3074.0 1829.5, 3123.5 1746.0, 3178.0 1665.5, 3237.5 1588.5, 3302.0 1515.5, 3370.5 1447.0, 3443.5 1382.5, 3520.5 1323.0, 3601.0 1268.5, 3684.5 1219.0, 3771.0 1175.0, 3860.5 1136.0, 3952.0 1103.5, 4045.0 1076.0, 4140.0 1055.0, 4236.0 1039.5, 4333.0 1030.5, 4430.0 1027.5, 4527.0 1030.5, 4624.0 1039.5, 4720.0 1055.0, 4815.0 1076.0, 4908.0 1103.5, 4999.5 1136.0, 5089.0 1175.0, 5175.5 1219.0, 5259.0 1268.5, 5339.5 1323.0, 5416.5 1382.5, 5489.5 1447.0, 5558.0 1515.5, 5622.5 1588.5, 5682.0 1665.5, 5736.5 1746.0, 5786.0 1829.5, 5830.0 1916.0, 5869.0 2005.5, 5901.5 2097.0, 5929.0 2190.0, 5950.0 2285.0, 5965.5 2381.0, 5974.5 2478.0, 5977.5 2575.0))
47,POLYGON ((10311.0 4750.0, 10308.0 4848.0, 10298.5 4945.5, 10283.5 5042.5, 10262.0 5138.0, 10234.5 5232.5, 10201.5 5324.5, 10162.5 5414.5, 10118.0 5502.0, 10068.0 5586.5, 10013.0 5667.5, 9953.0 5745.0, 9888.0 5818.5, 9818.5 5888.0, 9745.0 5953.0, 9667.5 6013.0, 9586.5 6068.0, 9502.0 6118.0, 9414.5 6162.5, 9324.5 6201.5, 9232.5 6234.5, 9138.0 6262.0, 9042.5 6283.5, 8945.5 6298.5, 8848.0 6308.0, 8750.0 6311.0, 8652.0 6308.0, 8554.5 6298.5, 8457.5 6283.5, 8362.0 6262.0, 8267.5 6234.5, 8175.5 6201.5, 8085.5 6162.5, 7998.0 6118.0, 7913.5 6068.0, 7832.5 6013.0, 7755.0 5953.0, 7681.5 5888.0, 7612.0 5818.5, 7547.0 5745.0, 7487.0 5667.5, 7432.0 5586.5, 7382.0 5502.0, 7337.5 5414.5, 7298.5 5324.5, 7265.5 5232.5, 7238.0 5138.0, 7216.5 5042.5, 7201.5 4945.5, 7192.0 4848.0, 7189.0 4750.0, 7192.0 4652.0, 7201.5 4554.5, 7216.5 4457.5, 7238.0 4362.0, 7265.5 4267.5, 7298.5 4175.5, 7337.5 4085.5, 7382.0 3998.0, 7432.0 3913.5, 7487.0 3832.5, 7547.0 3755.0, 7612.0 3681.5, 7681.5 3612.0, 7755.0 3547.0, 7832.5 3487.0, 7913.5 3432.0, 7998.0 3382.0, 8085.5 3337.5, 8175.5 3298.5, 8267.5 3265.5, 8362.0 3238.0, 8457.5 3216.5, 8554.5 3201.5, 8652.0 3192.0, 8750.0 3189.0, 8848.0 3192.0, 8945.5 3201.5, 9042.5 3216.5, 9138.0 3238.0, 9232.5 3265.5, 9324.5 3298.5, 9414.5 3337.5, 9502.0 3382.0, 9586.5 3432.0, 9667.5 3487.0, 9745.0 3547.0, 9818.5 3612.0, 9888.0 3681.5, 9953.0 3755.0, 10013.0 3832.5, 10068.0 3913.5, 10118.0 3998.0, 10162.5 4085.5, 10201.5 4175.5, 10234.5 4267.5, 10262.0 4362.0, 10283.5 4457.5, 10298.5 4554.5, 10308.0 4652.0, 10311.0 4750.0))
46,POLYGON ((7583.5 2500.0, 7581.0 2583.5, 7573.0 2667.0, 7560.0 2750.0, 7541.5 2831.5, 7518.5 2912.0, 7490.0 2991.0, 7456.5 3068.0, 7418.5 3142.5, 7376.0 3214.5, 7329.0 3284.0, 7277.5 3350.0, 7222.0 3413.0, 7163.0 3472.0, 7100.0 3527.5, 7034.0 3579.0, 6964.5 3626.0, 6892.5 3668.5, 6818.0 3706.5, 6741.0 3740.0, 6662.0 3768.5, 6581.5 3791.5, 6500.0 3810.0, 6417.0 3823.0, 6333.5 3831.0, 6250.0 3833.5, 6166.5 3831.0, 6083.0 3823.0, 6000.0 3810.0, 5918.5 3791.5, 5838.0 3768.5, 5759.0 3740.0, 5682.0 3706.5, 5607.5 3668.5, 5535.5 3626.0, 5466.0 3579.0, 5400.0 3527.5, 5337.0 3472.0, 5278.0 3413.0, 5222.5 3350.0, 5171.0 3284.0, 5124.0 3214.5, 5081.5 3142.5, 5043.5 3068.0, 5010.0 2991.0, 4981.5 2912.0, 4958.5 2831.5, 4940.0 2750.0, 4927.0 2667.0, 4919.0 2583.5, 4916.5 2500.0, 4919.0 2416.5, 4927.0 2333.0, 4940.0 2250.0, 4958.5 2168.5, 4981.5 2088.0, 5010.0 2009.0, 5043.5 1932.0, 5081.5 1857.5, 5124.0 1785.5, 5171.0 1716.0, 5222.5 1650.0, 5278.0 1587.0, 5337.0 1528.0, 5400.0 1472.5, 5466.0 1421.0, 5535.5 1374.0, 5607.5 1331.5, 5682.0 1293.5, 5759.0 1260.0, 5838.0 1231.5, 5918.5 1208.5, 6000.0 1190.0, 6083.0 1177.0, 6166.5 1169.0, 6250.0 1166.5, 6333.5 1169.0, 6417.0 1177.0, 6500.0 1190.0, 6581.5 1208.5, 6662.0 1231.5, 6741.0 1260.0, 6818.0 1293.5, 6892.5 1331.5, 6964.5 1374.0, 7034.0 1421.0, 7100.0 1472.5, 7163.0 1528.0, 7222.0 1587.0, 7277.5 1650.0, 7329.0 1716.0, 7376.0 1785.5, 7418.5 1857.5, 7456.5 1932.0, 7490.0 2009.0, 7518.5 2088.0, 7541.5 2168.5, 7560.0 2250.0, 7573.0 2333.0, 7581.0 2416.5, 7583.5 2500.0))
45,POLYGON ((7078.5 3500.0, 7075.5 3600.5, 7066.0 3701.0, 7050.5 3800.5, 7028.5 3899.0, 7000.0 3995.5, 6966.0 4090.5, 6926.0 4183.0, 6880.5 4272.5, 6829.0 4359.5, 6772.5 4442.5, 6710.5 4522.0, 6644.0 4598.0, 6573.0 4669.0, 6497.0 4735.5, 6417.5 4797.5, 6334.5 4854.0, 6247.5 4905.5, 6158.0 4951.0, 6065.5 4991.0, 5970.5 5025.0, 5874.0 5053.5, 5775.5 5075.5, 5676.0 5091.0, 5575.5 5100.5, 5475.0 5103.5, 5374.5 5100.5, 5274.0 5091.0, 5174.5 5075.5, 5076.0 5053.5, 4979.5 5025.0, 4884.5 4991.0, 4792.0 4951.0, 4702.5 4905.5, 4615.5 4854.0, 4532.5 4797.5, 4453.0 4735.5, 4377.0 4669.0, 4306.0 4598.0, 4239.5 4522.0, 4177.5 4442.5, 4121.0 4359.5, 4069.5 4272.5, 4024.0 4183.0, 3984.0 4090.5, 3950.0 3995.5, 3921.5 3899.0, 3899.5 3800.5, 3884.0 3701.0, 3874.5 3600.5, 3871.5 3500.0, 3874.5 3399.5, 3884.0 3299.0, 3899.5 3199.5, 3921.5 3101.0, 3950.0 3004.5, 3984.0 2909.5, 4024.0 2817.0, 4069.5 2727.5, 4121.0 2640.5, 4177.5 2557.5, 4239.5 2478.0, 4306.0 2402.0, 4377.0 2331.0, 4453.0 2264.5, 4532.5 2202.5, 4615.5 2146.0, 4702.5 2094.5, 4792.0 2049.0, 4884.5 2009.0, 4979.5 1975.0, 5076.0 1946.5, 5174.5 1924.5, 5274.0 1909.0, 5374.5 1899.5, 5475.0 1896.5, 5575.5 1899.5, 5676.0 1909.0, 5775.5 1924.5, 5874.0 1946.5, 5970.5 1975.0, 6065.5 2009.0, 6158.0 2049.0, 6247.5 2094.5, 6334.5 2146.0, 6417.5 2202.5, 6497.0 2264.5, 6573.0 2331.0, 6644.0 2402.0, 6710.5 2478.0, 6772.5 2557.5, 6829.0 2640.5, 6880.5 2727.5, 6926.0 2817.0, 6966.0 2909.5, 7000.0 3004.5, 7028.5 3101.0, 7050.5 3199.5, 7066.0 3299.0, 7075.5 3399.5, 7078.5 3500.0))
44,POLYGON ((8353.5 3250.0, 8350.5 3350.5, 8341.0 3451.0, 8325.5 3550.5, 8303.5 3649.0, 8275.0 3745.5, 8241.0 3840.5, 8201.0 3933.0, 8155.5 4022.5, 8104.0 4109.5, 8047.5 4192.5, 7985.5 4272.0, 7919.0 4348.0, 7848.0 4419.0, 7772.0 4485.5, 7692.5 4547.5, 7609.5 4604.0, 7522.5 4655.5, 7433.0 4701.0, 7340.5 4741.0, 7245.5 4775.0, 7149.0 4803.5, 7050.5 4825.5, 6951.0 4841.0, 6850.5 4850.5, 6750.0 4853.5, 6649.5 4850.5, 6549.0 4841.0, 6449.5 4825.5, 6351.0 4803.5, 6254.5 4775.0, 6159.5 4741.0, 6067.0 4701.0, 5977.5 4655.5, 5890.5 4604.0, 5807.5 4547.5, 5728.0 4485.5, 5652.0 4419.0, 5581.0 4348.0, 5514.5 4272.0, 5452.5 4192.5, 5396.0 4109.5, 5344.5 4022.5, 5299.0 3933.0, 5259.0 3840.5, 5225.0 3745.5, 5196.5 3649.0, 5174.5 3550.5, 5159.0 3451.0, 5149.5 3350.5, 5146.5 3250.0, 5149.5 3149.5, 5159.0 3049.0, 5174.5 2949.5, 5196.5 2851.0, 5225.0 2754.5, 5259.0 2659.5, 5299.0 2567.0, 5344.5 2477.5, 5396.0 2390.5, 5452.5 2307.5, 5514.5 2228.0, 5581.0 2152.0, 5652.0 2081.0, 5728.0 2014.5, 5807.5 1952.5, 5890.5 1896.0, 5977.5 1844.5, 6067.0 1799.0, 6159.5 1759.0, 6254.5 1725.0, 6351.0 1696.5, 6449.5 1674.5, 6549.0 1659.0, 6649.5 1649.5, 6750.0 1646.5, 6850.5 1649.5, 6951.0 1659.0, 7050.5 1674.5, 7149.0 1696.5, 7245.5 1725.0, 7340.5 1759.0, 7433.0 1799.0, 7522.5 1844.5, 7609.5 1896.0, 7692.5 1952.5, 7772.0 2014.5, 7848.0 2081.0, 7919.0 2152.0, 7985.5 2228.0, 8047.5 2307.5, 8104.0 2390.5, 8155.5 2477.5, 8201.0 2567.0, 8241.0 2659.5, 8275.0 2754.5, 8303.5 2851.0, 8325.5 2949.5, 8341.0 3049.0, 8350.5 3149.5, 8353.5 3250.0))
43,POLYGON ((11415.0 5000.0, 11411.5 5111.0, 11401.0 5221.0, 11384.0 5330.5, 11359.5 5439.0, 11328.5 5545.5, 11291.0 5650.0, 11247.0 5751.5, 11196.5 5850.5, 11140.5 5946.0, 11078.0 6037.5, 11010.0 6125.0, 10936.5 6208.0, 10858.0 6286.5, 10775.0 6360.0, 10687.5 6428.0, 10596.0 6490.5, 10500.5 6546.5, 10401.5 6597.0, 10300.0 6641.0, 10195.5 6678.5, 10089.0 6709.5, 9980.5 6734.0, 9871.0 6751.0, 9761.0 6761.5, 9650.0 6765.0, 9539.0 6761.5, 9429.0 6751.0, 9319.5 6734.0, 9211.0 6709.5, 9104.5 6678.5, 9000.0 6641.0, 8898.5 6597.0, 8799.5 6546.5, 8704.0 6490.5, 8612.5 6428.0, 8525.0 6360.0, 8442.0 6286.5, 8363.5 6208.0, 8290.0 6125.0, 8222.0 6037.5, 8159.5 5946.0, 8103.5 5850.5, 8053.0 5751.5, 8009.0 5650.0, 7971.5 5545.5, 7940.5 5439.0, 7916.0 5330.5, 7899.0 5221.0, 7888.5 5111.0, 7885.0 5000.0, 7888.5 4889.0, 7899.0 4779.0, 7916.0 4669.5, 7940.5 4561.0, 7971.5 4454.5, 8009.0 4350.0, 8053.0 4248.5, 8103.5 4149.5, 8159.5 4054.0, 8222.0 3962.5, 8290.0 3875.0, 8363.5 3792.0, 8442.0 3713.5, 8525.0 3640.0, 8612.5 3572.0, 8704.0 3509.5, 8799.5 3453.5, 8898.5 3403.0, 9000.0 3359.0, 9104.5 3321.5, 9211.0 3290.5, 9319.5 3266.0, 9429.0 3249.0, 9539.0 3238.5, 9650.0 3235.0, 9761.0 3238.5, 9871.0 3249.0, 9980.5 3266.0, 10089.0 3290.5, 10195.5 3321.5, 10300.0 3359.0, 10401.5 3403.0, 10500.5 3453.5, 10596.0 3509.5, 10687.5 3572.0, 10775.0 3640.0, 10858.0 3713.5, 10936.5 3792.0, 11010.0 3875.0, 11078.0 3962.5, 11140.5 4054.0, 11196.5 4149.5, 11247.0 4248.5, 11291.0 4350.0, 11328.5 4454.5, 11359.5 4561.0, 11384.0 4669.5, 11401.0 4779.0, 11411.5 4889.0, 11415.0 5000.0))
42,POLYGON ((10029.5 5700.0, 10026.5 5795.0, 10017.5 5890.0, 10002.5 5984.0, 9982.0 6076.5, 9955.5 6168.0, 9923.0 6257.5, 9885.5 6345.0, 9842.0 6429.5, 9794.0 6511.5, 9740.5 6590.0, 9682.0 6665.5, 9619.0 6737.0, 9552.0 6804.0, 9480.5 6867.0, 9405.0 6925.5, 9326.5 6979.0, 9244.5 7027.0, 9160.0 7070.5, 9072.5 7108.0, 8983.0 7140.5, 8891.5 7167.0, 8799.0 7187.5, 8705.0 7202.5, 8610.0 7211.5, 8515.0 7214.5, 8420.0 7211.5, 8325.0 7202.5, 8231.0 7187.5, 8138.5 7167.0, 8047.0 7140.5, 7957.5 7108.0, 7870.0 7070.5, 7785.5 7027.0, 7703.5 6979.0, 7625.0 6925.5, 7549.5 6867.0, 7478.0 6804.0, 7411.0 6737.0, 7348.0 6665.5, 7289.5 6590.0, 7236.0 6511.5, 7188.0 6429.5, 7144.5 6345.0, 7107.0 6257.5, 7074.5 6168.0, 7048.0 6076.5, 7027.5 5984.0, 7012.5 5890.0, 7003.5 5795.0, 7000.5 5700.0, 7003.5 5605.0, 7012.5 5510.0, 7027.5 5416.0, 7048.0 5323.5, 7074.5 5232.0, 7107.0 5142.5, 7144.5 5055.0, 7188.0 4970.5, 7236.0 4888.5, 7289.5 4810.0, 7348.0 4734.5, 7411.0 4663.0, 7478.0 4596.0, 7549.5 4533.0, 7625.0 4474.5, 7703.5 4421.0, 7785.5 4373.0, 7870.0 4329.5, 7957.5 4292.0, 8047.0 4259.5, 8138.5 4233.0, 8231.0 4212.5, 8325.0 4197.5, 8420.0 4188.5, 8515.0 4185.5, 8610.0 4188.5, 8705.0 4197.5, 8799.0 4212.5, 8891.5 4233.0, 8983.0 4259.5, 9072.5 4292.0, 9160.0 4329.5, 9244.5 4373.0, 9326.5 4421.0, 9405.0 4474.5, 9480.5 4533.0, 9552.0 4596.0, 9619.0 4663.0, 9682.0 4734.5, 9740.5 4810.0, 9794.0 4888.5, 9842.0 4970.5, 9885.5 5055.0, 9923.0 5142.5, 9955.5 5232.0, 9982.0 5323.5, 10002.5 5416.0, 10017.5 5510.0, 10026.5 5605.0, 10029.5 5700.0))
41,POLYGON ((10963.5 7500.0, 10960.5 7592.0, 10952.0 7683.5, 10937.5 7774.0, 10917.5 7864.0, 10892.0 7952.5, 10861.0 8039.0, 10824.5 8123.0, 10782.5 8205.0, 10735.5 8284.0, 10684.0 8360.5, 10627.5 8433.0, 10567.0 8502.0, 10502.0 8567.0, 10433.0 8627.5, 10360.5 8684.0, 10284.0 8735.5, 10205.0 8782.5, 10123.0 8824.5, 10039.0 8861.0, 9952.5 8892.0, 9864.0 8917.5, 9774.0 8937.5, 9683.5 8952.0, 9592.0 8960.5, 9500.0 8963.5, 9408.0 8960.5, 9316.5 8952.0, 9226.0 8937.5, 9136.0 8917.5, 9047.5 8892.0, 8961.0 8861.0, 8877.0 8824.5, 8795.0 8782.5, 8716.0 8735.5, 8639.5 8684.0, 8567.0 8627.5, 8498.0 8567.0, 8433.0 8502.0, 8372.5 8433.0, 8316.0 8360.5, 8264.5 8284.0, 8217.5 8205.0, 8175.5 8123.0, 8139.0 8039.0, 8108.0 7952.5, 8082.5 7864.0, 8062.5 7774.0, 8048.0 7683.5, 8039.5 7592.0, 8036.5 7500.0, 8039.5 7408.0, 8048.0 7316.5, 8062.5 7226.0, 8082.5 7136.0, 8108.0 7047.5, 8139.0 6961.0, 8175.5 6877.0, 8217.5 6795.0, 8264.5 6716.0, 8316.0 6639.5, 8372.5 6567.0, 8433.0 6498.0, 8498.0 6433.0, 8567.0 6372.5, 8639.5 6316.0, 8716.0 6264.5, 8795.0 6217.5, 8877.0 6175.5, 8961.0 6139.0, 9047.5 6108.0, 9136.0 6082.5, 9226.0 6062.5, 9316.5 6048.0, 9408.0 6039.5, 9500.0 6036.5, 9592.0 6039.5, 9683.5 6048.0, 9774.0 6062.5, 9864.0 6082.5, 9952.5 6108.0, 10039.0 6139.0, 10123.0 6175.5, 10205.0 6217.5, 10284.0 6264.5, 10360.5 6316.0, 10433.0 6372.5, 10502.0 6433.0, 10567.0 6498.0, 10627.5 6567.0, 10684.0 6639.5, 10735.5 6716.0, 10782.5 6795.0, 10824.5 6877.0, 10861.0 6961.0, 10892.0 7047.5, 10917.5 7136.0, 10937.5 7226.0, 10952.0 7316.5, 10960.5 7408.0, 10963.5 7500.0))
40,POLYGON ((6661.0 2950.0, 6658.0 3048.0, 6648.5 3145.5, 6633.5 3242.5, 6612.0 3338.0, 6584.5 3432.5, 6551.5 3524.5, 6512.5 3614.5, 6468.0 3702.0, 6418.0 3786.5, 6363.0 3867.5, 6303.0 3945.0, 6238.0 4018.5, 6168.5 4088.0, 6095.0 4153.0, 6017.5 4213.0, 5936.5 4268.0, 5852.0 4318.0, 5764.5 4362.5, 5674.5 4401.5, 5582.5 4434.5, 5488.0 4462.0, 5392.5 4483.5, 5295.5 4498.5, 5198.0 4508.0, 5100.0 4511.0, 5002.0 4508.0, 4904.5 4498.5, 4807.5 4483.5, 4712.0 4462.0, 4617.5 4434.5, 4525.5 4401.5, 4435.5 4362.5, 4348.0 4318.0, 4263.5 4268.0, 4182.5 4213.0, 4105.0 4153.0, 4031.5 4088.0, 3962.0 4018.5, 3897.0 3945.0, 3837.0 3867.5, 3782.0 3786.5, 3732.0 3702.0, 3687.5 3614.5, 3648.5 3524.5, 3615.5 3432.5, 3588.0 3338.0, 3566.5 3242.5, 3551.5 3145.5, 3542.0 3048.0, 3539.0 2950.0, 3542.0 2852.0, 3551.5 2754.5, 3566.5 2657.5, 3588.0 2562.0, 3615.5 2467.5, 3648.5 2375.5, 3687.5 2285.5, 3732.0 2198.0, 3782.0 2113.5, 3837.0 2032.5, 3897.0 1955.0, 3962.0 1881.5, 4031.5 1812.0, 4105.0 1747.0, 4182.5 1687.0, 4263.5 1632.0, 4348.0 1582.0, 4435.5 1537.5, 4525.5 1498.5, 4617.5 1465.5, 4712.0 1438.0, 4807.5 1416.5, 4904.5 1401.5, 5002.0 1392.0, 5100.0 1389.0, 5198.0 1392.0, 5295.5 1401.5, 5392.5 1416.5, 5488.0 1438.0, 5582.5 1465.5, 5674.5 1498.5, 5764.5 1537.5, 5852.0 1582.0, 5936.5 1632.0, 6017.5 1687.0, 6095.0 1747.0, 6168.5 1812.0, 6238.0 1881.5, 6303.0 1955.0, 6363.0 2032.5, 6418.0 2113.5, 6468.0 2198.0, 6512.5 2285.5, 6551.5 2375.5, 6584.5 2467.5, 6612.0 2562.0, 6633.5 2657.5, 6648.5 2754.5, 6658.0 2852.0, 6661.0 2950.0))
39,POLYGON ((7311.0 1250.0, 7308.0 1348.0, 7298.5 1445.5, 7283.5 1542.5, 7262.0 1638.0, 7234.5 1732.5, 7201.5 1824.5, 7162.5 1914.5, 7118.0 2002.0, 7068.0 2086.5, 7013.0 2167.5, 6953.0 2245.0, 6888.0 2318.5, 6818.5 2388.0, 6745.0 2453.0, 6667.5 2513.0, 6586.5 2568.0, 6502.0 2618.0, 6414.5 2662.5, 6324.5 2701.5, 6232.5 2734.5, 6138.0 2762.0, 6042.5 2783.5, 5945.5 2798.5, 5848.0 2808.0, 5750.0 2811.0, 5652.0 2808.0, 5554.5 2798.5, 5457.5 2783.5, 5362.0 2762.0, 5267.5 2734.5, 5175.5 2701.5, 5085.5 2662.5, 4998.0 2618.0, 4913.5 2568.0, 4832.5 2513.0, 4755.0 2453.0, 4681.5 2388.0, 4612.0 2318.5, 4547.0 2245.0, 4487.0 2167.5, 4432.0 2086.5, 4382.0 2002.0, 4337.5 1914.5, 4298.5 1824.5, 4265.5 1732.5, 4238.0 1638.0, 4216.5 1542.5, 4201.5 1445.5, 4192.0 1348.0, 4189.0 1250.0, 4192.0 1152.0, 4201.5 1054.5, 4216.5 957.5, 4238.0 862.0, 4265.5 767.5, 4298.5 675.5, 4337.5 585.5, 4382.0 498.0, 4432.0 413.5, 4487.0 332.5, 4547.0 255.0, 4612.0 181.5, 4681.5 112.0, 4755.0 47.0, 4832.5 -13.0, 4913.5 -68.0, 4998.0 -118.0, 5085.5 -162.5, 5175.5 -201.5, 5267.5 -234.5, 5362.0 -262.0, 5457.5 -283.5, 5554.5 -298.5, 5652.0 -308.0, 5750.0 -311.0, 5848.0 -308.0, 5945.5 -298.5, 6042.5 -283.5, 6138.0 -262.0, 6232.5 -234.5, 6324.5 -201.5, 6414.5 -162.5, 6502.0 -118.0, 6586.5 -68.0, 6667.5 -13.0, 6745.0 47.0, 6818.5 112.0, 6888.0 181.5, 6953.0 255.0, 7013.0 332.5, 7068.0 413.5, 7118.0 498.0, 7162.5 585.5, 7201.5 675.5, 7234.5 767.5, 7262.0 862.0, 7283.5 957.5, 7298.5 1054.5, 7308.0 1152.0, 7311.0 1250.0))
38,POLYGON ((6073.0 3225.0, 6069.5 3324.5, 6060.5 3423.5, 6044.5 3521.5, 6023.0 3618.5, 5995.5 3714.0, 5961.5 3807.5, 5922.0 3899.0, 5877.0 3987.5, 5826.5 4073.0, 5770.5 4155.5, 5709.5 4234.0, 5644.0 4308.5, 5573.5 4379.0, 5499.0 4444.5, 5420.5 4505.5, 5338.0 4561.5, 5252.5 4612.0, 5164.0 4657.0, 5072.5 4696.5, 4979.0 4730.5, 4883.5 4758.0, 4786.5 4779.5, 4688.5 4795.5, 4589.5 4804.5, 4490.0 4808.0, 4390.5 4804.5, 4291.5 4795.5, 4193.5 4779.5, 4096.5 4758.0, 4001.0 4730.5, 3907.5 4696.5, 3816.0 4657.0, 3727.5 4612.0, 3642.0 4561.5, 3559.5 4505.5, 3481.0 4444.5, 3406.5 4379.0, 3336.0 4308.5, 3270.5 4234.0, 3209.5 4155.5, 3153.5 4073.0, 3103.0 3987.5, 3058.0 3899.0, 3018.5 3807.5, 2984.5 3714.0, 2957.0 3618.5, 2935.5 3521.5, 2919.5 3423.5, 2910.5 3324.5, 2907.0 3225.0, 2910.5 3125.5, 2919.5 3026.5, 2935.5 2928.5, 2957.0 2831.5, 2984.5 2736.0, 3018.5 2642.5, 3058.0 2551.0, 3103.0 2462.5, 3153.5 2377.0, 3209.5 2294.5, 3270.5 2216.0, 3336.0 2141.5, 3406.5 2071.0, 3481.0 2005.5, 3559.5 1944.5, 3642.0 1888.5, 3727.5 1838.0, 3816.0 1793.0, 3907.5 1753.5, 4001.0 1719.5, 4096.5 1692.0, 4193.5 1670.5, 4291.5 1654.5, 4390.5 1645.5, 4490.0 1642.0, 4589.5 1645.5, 4688.5 1654.5, 4786.5 1670.5, 4883.5 1692.0, 4979.0 1719.5, 5072.5 1753.5, 5164.0 1793.0, 5252.5 1838.0, 5338.0 1888.5, 5420.5 1944.5, 5499.0 2005.5, 5573.5 2071.0, 5644.0 2141.5, 5709.5 2216.0, 5770.5 2294.5, 5826.5 2377.0, 5877.0 2462.5, 5922.0 2551.0, 5961.5 2642.5, 5995.5 2736.0, 6023.0 2831.5, 6044.5 2928.5, 6060.5 3026.5, 6069.5 3125.5, 6073.0 3225.0))
37,POLYGON ((3083.5 1750.0, 3081.0 1833.5, 3073.0 1917.0, 3060.0 2000.0, 3041.5 2081.5, 3018.5 2162.0, 2990.0 2241.0, 2956.5 2318.0, 2918.5 2392.5, 2876.0 2464.5, 2829.0 2534.0, 2777.5 2600.0, 2722.0 2663.0, 2663.0 2722.0, 2600.0 2777.5, 2534.0 2829.0, 2464.5 2876.0, 2392.5 2918.5, 2318.0 2956.5, 2241.0 2990.0, 2162.0 3018.5, 2081.5 3041.5, 2000.0 3060.0, 1917.0 3073.0, 1833.5 3081.0, 1750.0 3083.5, 1666.5 3081.0, 1583.0 3073.0, 1500.0 3060.0, 1418.5 3041.5, 1338.0 3018.5, 1259.0 2990.0, 1182.0 2956.5, 1107.5 2918.5, 1035.5 2876.0, 966.0 2829.0, 900.0 2777.5, 837.0 2722.0, 778.0 2663.0, 722.5 2600.0, 671.0 2534.0, 624.0 2464.5, 581.5 2392.5, 543.5 2318.0, 510.0 2241.0, 481.5 2162.0, 458.5 2081.5, 440.0 2000.0, 427.0 1917.0, 419.0 1833.5, 416.5 1750.0, 419.0 1666.5, 427.0 1583.0, 440.0 1500.0, 458.5 1418.5, 481.5 1338.0, 510.0 1259.0, 543.5 1182.0, 581.5 1107.5, 624.0 1035.5, 671.0 966.0, 722.5 900.0, 778.0 837.0, 837.0 778.0, 900.0 722.5, 966.0 671.0, 1035.5 624.0, 1107.5 581.5, 1182.0 543.5, 1259.0 510.0, 1338.0 481.5, 1418.5 458.5, 1500.0 440.0, 1583.0 427.0, 1666.5 419.0, 1750.0 416.5, 1833.5 419.0, 1917.0 427.0, 2000.0 440.0, 2081.5 458.5, 2162.0 481.5, 2241.0 510.0, 2318.0 543.5, 2392.5 581.5, 2464.5 624.0, 2534.0 671.0, 2600.0 722.5, 2663.0 778.0, 2722.0 837.0, 2777.5 900.0, 2829.0 966.0, 2876.0 1035.5, 2918.5 1107.5, 2956.5 1182.0, 2990.0 1259.0, 3018.5 1338.0, 3041.5 1418.5, 3060.0 1500.0, 3073.0 1583.0, 3081.0 1666.5, 3083.5 1750.0))
